"id","document","metadata","titre","prix","ville","source","lien","image_url","date_migration"
"fb_69a97f8e85f1dd70f9aef2c6","Titre: Villa nickel à vendre Lomé Casablanca. Description: . Prix: 240000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1875378803173932/"", ""prix"": 240000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/647207172_122199796112791442_667876176468716322_n.jpg?stp=c146.0.708.708a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=Efs2aFE38YgQ7kNvwF5fgYn&_nc_oc=AdmSXMSv8ey6E0yW7Z3CV8H5RWUQLdHw0va1GQzsaH1JHPgyRHwBHmhOgkfNzOtQVQg&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afxvm2wpfm6RAXNAuvDruNWS7-Q0CxQ8IJOevMcZTAEA7w&oe=69AF360C"", ""titre"": ""Villa nickel à vendre Lomé Casablanca"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa nickel à vendre Lomé Casablanca","240000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1875378803173932/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/647207172_122199796112791442_667876176468716322_n.jpg?stp=c146.0.708.708a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=Efs2aFE38YgQ7kNvwF5fgYn&_nc_oc=AdmSXMSv8ey6E0yW7Z3CV8H5RWUQLdHw0va1GQzsaH1JHPgyRHwBHmhOgkfNzOtQVQg&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afxvm2wpfm6RAXNAuvDruNWS7-Q0CxQ8IJOevMcZTAEA7w&oe=69AF360C","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1e1","Titre: Terrain Kégué nouveau monde 1/2 lot carré (15/20) et 1/4 de.... Description: . Prix: 21000000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/terrains/terrain-kegue-nouveau-monde-1-2-lot-carre-15-20-et-1-4-de-lot7-5-20-tres-bon-emplacement-et-bien-situe-ouvert-sur-une-rue-de-20m-et-sur-rue-de-30m-5790245"", ""prix"": 21000000.0, ""image"": ""https://images.coinafrique.com/thumb_5790245_uploaded_image1_1771932982.jpg"", ""titre"": ""Terrain Kégué nouveau monde 1/2 lot carré (15/20) et 1/4 de..."", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Terrain Kégué nouveau monde 1/2 lot carré (15/20) et 1/4 de...","21000000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/terrains/terrain-kegue-nouveau-monde-1-2-lot-carre-15-20-et-1-4-de-lot7-5-20-tres-bon-emplacement-et-bien-situe-ouvert-sur-une-rue-de-20m-et-sur-rue-de-30m-5790245","https://images.coinafrique.com/thumb_5790245_uploaded_image1_1771932982.jpg","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c7","Titre: VILLA HAUT STANDING À VENDRE – SÉGBÉ AKATO. Description: . Prix: 6000000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/859859630417003/"", ""prix"": 6000000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646372135_1278187224205513_3414423061834981625_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=5vJUn2ZWf44Q7kNvwHn2GCr&_nc_oc=Admj4DuDqw6ZiJwzyEgdklm5Z5gMztgORgPMkcTCaq2u_TDa1YyzE5vf3yFTMfvTARQ&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxST1A089RF4VL2RHD765yqsn_08W8Rra948xb7zNmK1A&oe=69AF56A5"", ""titre"": ""VILLA HAUT STANDING À VENDRE – SÉGBÉ AKATO"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","VILLA HAUT STANDING À VENDRE – SÉGBÉ AKATO","6000000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/859859630417003/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646372135_1278187224205513_3414423061834981625_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=5vJUn2ZWf44Q7kNvwHn2GCr&_nc_oc=Admj4DuDqw6ZiJwzyEgdklm5Z5gMztgORgPMkcTCaq2u_TDa1YyzE5vf3yFTMfvTARQ&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxST1A089RF4VL2RHD765yqsn_08W8Rra948xb7zNmK1A&oe=69AF56A5","2026-03-05 15:01:50.908205"
"fb_69a97f8e85f1dd70f9aef2c8","Titre: 98002778, Villa triplex de 3 chambres salon à Adetikopé à 90000 f. Description: . Prix: 90000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1884292682157496/"", ""prix"": 90000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/592219265_1826837137970248_3135223519034955486_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=cQJwybhELf4Q7kNvwE3-aCS&_nc_oc=AdkRHUWh2hT_2gPDIQ-tZ3yvpN3L7Svn8DZNgMJVhD1kXduk9emQtHNewBdN8USuQ9A&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfzBgtmwfbkMcTrMdr-mhCDh2lgawUJnMylW-LK1eZLU2w&oe=69AF57F0"", ""titre"": ""98002778, Villa triplex de 3 chambres salon à Adetikopé à 90000 f"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","98002778, Villa triplex de 3 chambres salon à Adetikopé à 90000 f","90000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1884292682157496/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/592219265_1826837137970248_3135223519034955486_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=cQJwybhELf4Q7kNvwE3-aCS&_nc_oc=AdkRHUWh2hT_2gPDIQ-tZ3yvpN3L7Svn8DZNgMJVhD1kXduk9emQtHNewBdN8USuQ9A&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfzBgtmwfbkMcTrMdr-mhCDh2lgawUJnMylW-LK1eZLU2w&oe=69AF57F0","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2c9","Titre: Villa de 3chambres salon wc douche cuisine interne + dépendance (AGODEKA). Description: . Prix: 150000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/799560339843658/"", ""prix"": 150000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646292444_3050589858460462_954833198558252915_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=PsJAJbMEY9sQ7kNvwH8RwJE&_nc_oc=Adnpe1XzoS2X6yR-e2ZeBdW7u-7HG4Hx4z5ERzZa3E5eSM-OFt_17OYetdB0GdllycE&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afx0u-wAQvDaoUHluOkhamONrqThl6qBY7uG8d5_Pp1Ccw&oe=69AF54D6"", ""titre"": ""Villa de 3chambres salon wc douche cuisine interne + dépendance (AGODEKA)"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa de 3chambres salon wc douche cuisine interne + dépendance (AGODEKA)","150000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/799560339843658/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646292444_3050589858460462_954833198558252915_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=PsJAJbMEY9sQ7kNvwH8RwJE&_nc_oc=Adnpe1XzoS2X6yR-e2ZeBdW7u-7HG4Hx4z5ERzZa3E5eSM-OFt_17OYetdB0GdllycE&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afx0u-wAQvDaoUHluOkhamONrqThl6qBY7uG8d5_Pp1Ccw&oe=69AF54D6","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2ca","Titre: Villa bâtie sur 165m² de 5 chambre salon Wcd cuisine interne à kpogan. Description: . Prix: 35.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/3061180400736802/"", ""prix"": 35.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645546992_1947465549465278_7482952374109012786_n.jpg?stp=c135.0.810.810a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=0HmHucsaEMUQ7kNvwFXInIK&_nc_oc=AdkM-T_6emoZQpQDAt7o4Wr5BZ25a2KkIhSlFxfNuCKdvMysrhdg8BOPAUd6Do2EL9k&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxuDM_RO3FELRtm7AvALau4fVf0frWYY4vKldmzopy1Gg&oe=69AF5845"", ""titre"": ""Villa bâtie sur 165m² de 5 chambre salon Wcd cuisine interne à kpogan"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa bâtie sur 165m² de 5 chambre salon Wcd cuisine interne à kpogan","35.0","Togo","Facebook","https://www.facebook.com/marketplace/item/3061180400736802/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645546992_1947465549465278_7482952374109012786_n.jpg?stp=c135.0.810.810a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=0HmHucsaEMUQ7kNvwFXInIK&_nc_oc=AdkM-T_6emoZQpQDAt7o4Wr5BZ25a2KkIhSlFxfNuCKdvMysrhdg8BOPAUd6Do2EL9k&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxuDM_RO3FELRtm7AvALau4fVf0frWYY4vKldmzopy1Gg&oe=69AF5845","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2cb","Titre: Villa interne à Louer. Description: . Prix: 60000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/963875532630049/"", ""prix"": 60000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646126606_1437752008093348_8116017890270333120_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=mtqYOtK4u1QQ7kNvwEOMq3H&_nc_oc=Adm2lWa1pq6ZAU9LnJmu_b8lzh_1K9S2AJDHgjfmuawzowcb5KpsP6vQF4o4JC81hkY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfzttAJkD89VAaJN-QZWD1cKZtiKHQ0EKOkyAr0tZPf5Bw&oe=69AF5E6C"", ""titre"": ""Villa interne à Louer"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa interne à Louer","60000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/963875532630049/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646126606_1437752008093348_8116017890270333120_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=mtqYOtK4u1QQ7kNvwEOMq3H&_nc_oc=Adm2lWa1pq6ZAU9LnJmu_b8lzh_1K9S2AJDHgjfmuawzowcb5KpsP6vQF4o4JC81hkY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfzttAJkD89VAaJN-QZWD1cKZtiKHQ0EKOkyAr0tZPf5Bw&oe=69AF5E6C","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1e2","Titre: Location villa duplex 05 pièces Avédji coconut. Description: . Prix: 800000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/villas/location-villa-duplex-05-pieces-avedji-coconut-5767722"", ""prix"": 800000.0, ""image"": ""https://images.coinafrique.com/thumb_5767722_uploaded_image1_1770719812.jpg"", ""titre"": ""Location villa duplex 05 pièces Avédji coconut"", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Location villa duplex 05 pièces Avédji coconut","800000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/villas/location-villa-duplex-05-pieces-avedji-coconut-5767722","https://images.coinafrique.com/thumb_5767722_uploaded_image1_1770719812.jpg","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2cd","Titre: Villa a louer. Description: . Prix: 200000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/26044034308592345/"", ""prix"": 200000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644950044_885093297682136_1279634942613088456_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=7lenzk8ndBwQ7kNvwEffBzi&_nc_oc=Adn-agnzgZvdef54hSGKwGWjxwpFHkn11Ir2MFuRiQDO1bSaR4gUpQMMcrdFuOj_6Qw&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afz1Njot7Zctxjdk8FPr5kAWgUpnB3S-SF9-c6Ye30pFCA&oe=69AF4065"", ""titre"": ""Villa a louer"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa a louer","200000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/26044034308592345/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644950044_885093297682136_1279634942613088456_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=7lenzk8ndBwQ7kNvwEffBzi&_nc_oc=Adn-agnzgZvdef54hSGKwGWjxwpFHkn11Ir2MFuRiQDO1bSaR4gUpQMMcrdFuOj_6Qw&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afz1Njot7Zctxjdk8FPr5kAWgUpnB3S-SF9-c6Ye30pFCA&oe=69AF4065","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2ce","Titre: Villa de chs Salon + Dépendance à AGOE DEMAKPOÈ PAYARAMA. Description: . Prix: 85000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2132725387267992/"", ""prix"": 85000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646881950_2363719504105110_2083688670671516267_n.jpg?stp=c0.83.750.750a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=pzvn_VTNhc0Q7kNvwFve-qd&_nc_oc=AdntvYqFDbWRTmmshobD-rynHGnaGvCRLU1r_I8BG77ssetpyQwgL7eNvUEhN5cTLGM&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyNWTcOvCSJTkKp23so5-G7gp6adlgK9doxS2VbsqOcjQ&oe=69AF3822"", ""titre"": ""Villa de chs Salon + Dépendance à AGOE DEMAKPOÈ PAYARAMA"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa de chs Salon + Dépendance à AGOE DEMAKPOÈ PAYARAMA","85000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2132725387267992/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646881950_2363719504105110_2083688670671516267_n.jpg?stp=c0.83.750.750a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=pzvn_VTNhc0Q7kNvwFve-qd&_nc_oc=AdntvYqFDbWRTmmshobD-rynHGnaGvCRLU1r_I8BG77ssetpyQwgL7eNvUEhN5cTLGM&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyNWTcOvCSJTkKp23so5-G7gp6adlgK9doxS2VbsqOcjQ&oe=69AF3822","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2cf","Titre: Villa à louer à Attikoumé Todman. Description: . Prix: 0.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/976930581664743/"", ""prix"": 0.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645502805_3054277794767302_8014494747250577037_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=mzNyAb8ji8IQ7kNvwGVewn6&_nc_oc=AdnCqXTkZRYwy_5KMXRumjoPXzzio6Q8N9KX38R50BjjaQsuk8YTRy-AnGyxe6FxPgc&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxV4ZWQ89L4dqD6ZSnRFCwDUy943f7kr2J2IDr_EH4wJQ&oe=69AF435A"", ""titre"": ""Villa à louer à Attikoumé Todman"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa à louer à Attikoumé Todman","0.0","Togo","Facebook","https://www.facebook.com/marketplace/item/976930581664743/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645502805_3054277794767302_8014494747250577037_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=mzNyAb8ji8IQ7kNvwGVewn6&_nc_oc=AdnCqXTkZRYwy_5KMXRumjoPXzzio6Q8N9KX38R50BjjaQsuk8YTRy-AnGyxe6FxPgc&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfxV4ZWQ89L4dqD6ZSnRFCwDUy943f7kr2J2IDr_EH4wJQ&oe=69AF435A","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2d0","Titre: À VENDRE VILLA A TOTSI 92234458. Description: . Prix: 50.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/871769219151009/"", ""prix"": 50.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646370127_1380536193825032_3651330547193004066_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=w0cRnWJwqOcQ7kNvwF_XjUc&_nc_oc=AdmZ_G5LlmN9E0yRn0qMcQEYIgD2PknK9-GqzqGWbTT5VCV7wIC7Fx5BVUm6RKH4IqQ&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afw_RrZPaz27b1mN-U-YqMzRN4cDlszuB00-ejhtQa0odA&oe=69AF5256"", ""titre"": ""À VENDRE VILLA A TOTSI 92234458"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","À VENDRE VILLA A TOTSI 92234458","50.0","Togo","Facebook","https://www.facebook.com/marketplace/item/871769219151009/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/646370127_1380536193825032_3651330547193004066_n.jpg?stp=c0.89.810.810a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=w0cRnWJwqOcQ7kNvwF_XjUc&_nc_oc=AdmZ_G5LlmN9E0yRn0qMcQEYIgD2PknK9-GqzqGWbTT5VCV7wIC7Fx5BVUm6RKH4IqQ&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afw_RrZPaz27b1mN-U-YqMzRN4cDlszuB00-ejhtQa0odA&oe=69AF5256","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2d1","Titre: Villa de 4chambres salon WC douche cuisine interne à louer à amadahomé maison des jeunes 91 68 75 87. Description: . Prix: 140000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/810285874717073/"", ""prix"": 140000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/643907584_939628705523143_8310805261184150573_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=4G8S2Ono0d4Q7kNvwFnaozq&_nc_oc=AdlmzByWD0xx2ALAKuK2xucYb9hwC9CnX02nCxLSd4C_YCD6Je9bK98k7SVgMh5e6x8&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afwebi3p1S9XE78IAl697qREBpoRJgDw2zPPauCTmgkUhg&oe=69AF54D3"", ""titre"": ""Villa de 4chambres salon WC douche cuisine interne à louer à amadahomé maison des jeunes 91 68 75 87"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa de 4chambres salon WC douche cuisine interne à louer à amadahomé maison des jeunes 91 68 75 87","140000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/810285874717073/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/643907584_939628705523143_8310805261184150573_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=4G8S2Ono0d4Q7kNvwFnaozq&_nc_oc=AdlmzByWD0xx2ALAKuK2xucYb9hwC9CnX02nCxLSd4C_YCD6Je9bK98k7SVgMh5e6x8&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_Afwebi3p1S9XE78IAl697qREBpoRJgDw2zPPauCTmgkUhg&oe=69AF54D3","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1e3","Titre: Terrain 1 lot - Agbalepedo. Description: . Prix: 60000000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-agbalepedo-5763281"", ""prix"": 60000000.0, ""image"": ""https://images.coinafrique.com/thumb_5763281_uploaded_image1_1770455897.jpg"", ""titre"": ""Terrain 1 lot - Agbalepedo"", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Terrain 1 lot - Agbalepedo","60000000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-agbalepedo-5763281","https://images.coinafrique.com/thumb_5763281_uploaded_image1_1770455897.jpg","2026-03-05 15:01:50.908205"
"ask_69a97c3b85f1dd70f9aef264","Titre: 2 chambres salon,louer,lome,adidogome assiyeye. Description: . Prix: 0.0 CFA. Ville: Lome.","{""lien"": ""#"", ""prix"": 0.0, ""image"": """", ""titre"": ""2 chambres salon,louer,lome,adidogome assiyeye"", ""ville"": ""Lome"", ""source"": ""ImmoAsk"", ""date_index"": ""2026-03-05""}","2 chambres salon,louer,lome,adidogome assiyeye","0.0","Lome","ImmoAsk","#","","2026-03-05 15:01:50.908205"
"fb_69a97f8f85f1dd70f9aef2d2","Titre: Villa duplex 6chs 250k djidjole 98920488. Description: . Prix: 250000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1911974446107095/"", ""prix"": 250000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645445361_1918647052373052_6830636465580414522_n.jpg?stp=c0.129.890.890a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=pCZXi-TD--cQ7kNvwH6hAal&_nc_oc=AdktAsNeDjko6hdUdN9vJfqtsJipzFTW31WVLvf_CpmebPAANvmIWUeMBQciwQ1J2MU&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyvefqnTxx7axWYk30K3AkaZIDW4s88PqtJcxtJU23-WQ&oe=69AF5963"", ""titre"": ""Villa duplex 6chs 250k djidjole 98920488"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Villa duplex 6chs 250k djidjole 98920488","250000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1911974446107095/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645445361_1918647052373052_6830636465580414522_n.jpg?stp=c0.129.890.890a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=pCZXi-TD--cQ7kNvwH6hAal&_nc_oc=AdktAsNeDjko6hdUdN9vJfqtsJipzFTW31WVLvf_CpmebPAANvmIWUeMBQciwQ1J2MU&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=7-8TH4_1--jGZvEpr35VPQ&_nc_ss=8&oh=00_AfyvefqnTxx7axWYk30K3AkaZIDW4s88PqtJcxtJU23-WQ&oe=69AF5963","2026-03-05 15:01:50.908205"
